4224,2,blunt,F1_Adjective_sentence_1,M3_Adjective_sentence_1,0,0,0,299266625,19379533,88520488,55838362,280247873,179722322
4225,1,blunt,F1_Adjective_phrase_1,M3_Adjective_phrase_1,0,0,0,299266625,19379533,88520488,55838362,280247873,179722322
4226,2,broken,F1_Adjective_sentence_3,M3_Adjective_sentence_3,0,0,0,55838362,134433206,88520488,299266625,310809407,19379533
4227,1,broken,F1_Adjective_phrase_3,M3_Adjective_phrase_3,0,0,0,55838362,134433206,88520488,299266625,310809407,19379533
4228,2,lead (adj),F1_Adjective_sentence_4,M3_Adjective_sentence_4,0,0,0,88520488,68541598,134433206,179722322,310809407,299266625
4229,1,lead (adj),F1_Adjective_phrase_4,M3_Adjective_phrase_4,0,0,0,88520488,68541598,134433206,179722322,310809407,299266625
4230,2,round,F1_Adjective_sentence_7,0,0,0,0,34951825,134433206,68541598,19379533,55838362,0
4231,1,round,F1_Adjective_phrase_7,M3_Adjective_phrase_7,0,0,0,34951825,134433206,68541598,19379533,55838362,0
4232,2,sharp,F1_Adjective_sentence_6,M3_Adjective_sentence_6,0,0,0,88520488,267743294,299266625,55838362,19379533,179722322
4233,1,sharp,F1_Adjective_phrase_6,M3_Adjective_phrase_6,0,0,0,88520488,267743294,299266625,55838362,19379533,179722322
4234,1,actor,M1_Noun_phrase_2syll_124,F1_Noun_phrase_2syll_124,0,0,0,125381384,341139554,243996961,96302903,117094369,2882656191
4235,1,actor,M2_Noun_single_2syll_124,F1_Noun_single_2syll_124,0,0,0,125381384,341139554,243996961,96302903,117094369,2882656191
4236,1,army,F2_Noun_phrase_2syll_202,M2_Noun_phrase_2syll_202,0,0,0,323986349,173319965,653425,285073766,29989042,227351131
4237,1,army,F2_Noun_single_2syll_202,M2_Noun_single_2syll_202,0,0,0,323986349,173319965,653425,285073766,29989042,227351131
4238,1,artist,F2_Noun_phrase_2syll_209,M2_Noun_phrase_2syll_209,0,0,0,192647369,280914404,133737986,13892674,305775344,308875283
4239,1,artist,F2_Noun_single_2syll_209,M2_Noun_single_2syll_209,0,0,0,192647369,280914404,133737986,13892674,305775344,308875283
4240,1,barmaid,F2_Noun_phrase_2syll_156,M2_Noun_phrase_2syll_156,0,0,0,244549678,331831298,271403036,274592342,6605013,123784216
4241,1,barmaid,F2_Noun_single_2syll_156,M2_Noun_single_2syll_156,0,0,0,244549678,331831298,271403036,274592342,6605013,123784216
4242,2,book,M2_Noun_transitivebeg_51,F2_Noun_transitivebeg_51,0,0,0,343235408,26646892,5673755,108584921,49208377,276568709
4243,1,book,F2_Noun_single_1syll_7,LI_1syll_Noun_m1_008,0,0,0,17580496,47122173,4675194,174531992,5673755,39808052
4244,1,book,F2_Noun_phrase_1syll_7,M1_Noun_phrase_1syll_7,0,0,0,17580496,47122173,4675194,174531992,5673755,39808052
4245,2,book,M1_Noun_predicative_114,F1_Noun_predicative_114,0,0,0,96598565,115061263,30150678,103290425,266367677,108584921
4246,1,book,M2_Noun_attributive_114,0,0,0,0,96598565,115061263,30150678,103290425,266367677,108584921
4247,1,bookmark,M2_Noun_attributive_303,F2_Noun_attributive_303,0,0,0,1828265,17580496,198562463,196039253,397543681,108584921
4248,1,bookmark,F2_Noun_phrase_2syll_255,M2_Noun_phrase_2syll_255,0,0,0,1828265,17580496,198562463,196039253,397543681,108584921
4249,2,bookmark,F2_Noun_predicative_306,M2_Noun_predicative_306,0,0,0,1828265,17580496,198562463,196039253,397543681,108584921
4250,1,bookmark,F2_Noun_single_2syll_255,M2_Noun_single_2syll_255,0,0,0,1828265,17580496,198562463,196039253,397543681,108584921
4251,1,border,F2_Noun_phrase_2syll_206,M2_Noun_phrase_2syll_206,0,0,0,14959596,666555222,209749258,280914404,49497535,220392631
4252,1,border,F2_Noun_single_2syll_206,M2_Noun_single_2syll_206,0,0,0,14959596,666555222,209749258,280914404,49497535,220392631
4253,1,budget,M1_Noun_phrase_2syll_67,F1_Noun_phrase_2syll_67,0,0,0,294112364,310167497,30755724,220465027,38785265,22182221
4254,1,budget,M2_Noun_single_2syll_67,F1_Noun_single_2syll_67,0,0,0,294112364,310167497,30755724,220465027,38785265,22182221
4255,2,budget,M1_Noun_predicative_191,F1_Noun_predicative_191,0,0,0,185620769,310167497,30755724,133719272,90159658,22182221
4256,1,business,M1_Noun_phrase_2syll_68,F1_Noun_phrase_2syll_68,0,0,0,149002709,21278380,112579103,50062472,151134563,258089546
4257,1,business,M2_Noun_single_2syll_68,F1_Noun_single_2syll_68,0,0,0,149002709,21278380,112579103,50062472,151134563,258089546
4258,2,business,M1_Noun_predicative_192,F1_Noun_predicative_192,0,0,0,321986768,342506507,341723657,96741802,6080655,9548609
4259,2,business,M2_Noun_transitiveend_119,0,0,0,0,321986768,342506507,341723657,102467006,280125002,98478128
4260,1,butcher,M1_Noun_phrase_2syll_85,F1_Noun_phrase_2syll_85,0,0,0,251163214,29534483,1436510,69784520,22159341,215176945
4261,1,butcher,M2_Noun_single_2syll_85,F1_Noun_single_2syll_85,0,0,0,251163214,29534483,1436510,69784520,22159341,215176945
4262,1,card,F2_Noun_phrase_1syll_274,M2_Noun_phrase_1syll_274,0,0,0,137565680,323450258,91234046,101014177,227120761,31839759
4263,1,card,F2_Noun_single_1syll_274,M2_Noun_single_1syll_274,0,0,0,137565680,323450258,91234046,101014177,227120761,31839759
4264,2,career,LI_Noun_sentence_m1_002,F2_Noun_transitiveend_2,0,0,0,53310156,51452409,38620788,24845446,22599826,23488073
4265,1,cash,F2_Noun_phrase_1syll_284,M2_Noun_phrase_1syll_284,0,0,0,230694706,20610364,2913197661,413741251,109663118,232300858
4266,1,cash,F2_Noun_single_1syll_284,M2_Noun_single_1syll_284,0,0,0,230694706,20610364,2913197661,413741251,109663118,232300858
4267,1,chef,F2_Noun_phrase_1syll_268,M2_Noun_phrase_1syll_268,0,0,0,109008392,384775804,50806008,41980585,23006467,277149395
4268,1,chef,F2_Noun_single_1syll_268,M2_Noun_single_1syll_268,0,0,0,109008392,384775804,50806008,41980585,23006467,277149395
4269,1,chequebook,M1_Noun_phrase_2syll_42,F1_Noun_phrase_2syll_42,0,0,0,19381165,55555198,17580496,44271903,38785265,39163306
4270,1,chequebook,M2_Noun_single_2syll_42,F1_Noun_single_2syll_42,0,0,0,19381165,55555198,17580496,44271903,38785265,39163306
4271,2,chequebook,M2_Noun_transitiveend_131,F2_Noun_transitiveend_131,0,0,0,55047901,306277037,34013737,92386033,141173497,36599685
4272,2,chequebook,M2_Noun_transitivePP_77,F2_Noun_transitivePP_77,0,0,0,55047901,306277037,113939878,92386033,141173497,36599685
4273,1,chequebook,M1_Noun_intransitive_38,0,0,0,0,19381165,55555198,34013737,44271903,38785265,39163306
4274,2,chequebook,M1_Noun_predicative_77,F1_Noun_predicative_77,0,0,0,19381165,55555198,34013737,44271903,38785265,39163306
4275,1,chequebook,M2_Noun_attributive_77,0,0,0,0,19381165,55555198,34013737,44271903,38785265,39163306
4276,1,company,M1_Noun_phrase_3syll_25,F1_Noun_phrase_3syll_25,0,0,0,321792839,151134563,25543776,246847408,96547844,279548804
4277,1,company,M2_Noun_single_3syll_25,F1_Noun_single_3syll_25,0,0,0,321792839,151134563,25543776,279548804,246847408,96547844
